XY-ZWJ;;0;0;0;;15-06-2012;0;1
XY-JXR;;0;0;0;;30-12-2012;0;4
XY-NMY;0;1;1;7;;31-07-2015;48;2
XY-JXR;;0;0;0;;30-12-2015;0;1
XY-ZWJ;3;1;0;0;;15-06-2014;21;2
XY-JXR;3;1;1;1;;30-12-2014;0;3
XY-PZC;2;1;1;18;;22-05-2016;0;2
XY-PZC;3;1;1;4;;22-05-2015;0;3
XY-OFW;;0;0;0;;11-04-2014;24;1
XY-OFW;0;1;1;20;;11-04-2015;20;2
XY-PZC;0;1;1;38;;22-05-2013;0;2
XY-PZC;;0;0;0;;22-05-2011;0;1
XY-PZC;3;1;1;5;;22-05-2010;0;2
XY-ALV;3;1;1;21;;03-03-2015;24;1
XY-ALV;2;2;2;31;;03-03-2016;0;2
XY-MBJ;;0;0;0;;25-10-2013;0;2
XY-MBJ;0;1;1;32;;25-10-2016;24;1
XY-ALV;;0;0;0;;03-03-2011;24;1
XY-MBJ;;0;0;0;;25-10-2010;0;1
XY-ALV;1;1;1;33;;03-03-2012;0;2
XY-LYP;3;1;1;21;;18-04-2011;0;1
XY-MBJ;0;2;2;30;;07-02-2016;0;2
XY-OFW;2;1;1;33;;11-04-2010;42;2
XY-MBJ;3;1;1;38;;25-10-2012;0;2
XY-ALV;;0;0;0;;03-03-2014;0;1
XY-MBJ;1;1;1;29;;25-10-2011;9;2
XY-MBJ;1;1;1;17;;07-02-2014;0;1
XY-MBJ;;0;0;0;;07-02-2012;0;1
XY-MBJ;;0;0;0;;07-02-2013;0;3
XY-FBA;6;2;2;56;;21-09-2016;0;2
XY-CMJ;0;1;1;30;;25-08-2010;0;1
XY-MBJ;0;1;1;27;;07-02-2011;24;1
XY-CMJ;2;1;1;29;;25-08-2012;21;1
XY-CMJ;;0;0;0;;25-08-2011;0;1
XY-NHZ;0;1;1;6;;12-08-2014;0;1
XY-YTM;;0;0;0;;26-02-2011;0;2
XY-NHZ;2;1;1;19;;12-08-2012;0;1
XY-CMJ;1;3;3;93;;25-08-2015;72;3
XY-NHZ;0;2;2;37;;12-08-2010;47;2
XY-YTM;;0;0;0;;26-02-2012;0;2
XY-FBA;6;2;2;86;;19-07-2010;0;3
XY-YAZ;2;1;1;32;;11-10-2015;0;1
XY-FBA;3;2;2;76;;19-07-2011;0;3
XY-YAZ;;0;0;0;;11-10-2014;0;1
XY-YAZ;2;2;2;87;;11-10-2013;0;2
XY-YAZ;;0;0;0;;11-10-2012;24;1
XY-YAZ;;0;0;0;;11-10-2011;12;1
XY-LYP;;0;0;0;;20-06-2010;0;1
XY-FBA;2;1;1;48;;19-07-2012;0;1
XY-FBA;3;1;1;2;;19-07-2013;0;2
XY-ALV;4;2;2;43;;11-09-2015;0;3
XY-ALV;2;1;1;27;;11-09-2012;0;1
XY-YTM;1;1;1;7;;19-05-2012;19;1
XY-YTM;0;1;1;32;;19-05-2014;24;1
XY-ALV;3;1;1;13;;11-09-2010;0;2
XY-ZWJ;4;1;1;21;;23-01-2012;0;2
XY-ZWJ;3;1;1;20;;23-01-2011;0;1
XY-YAZ;6;2;2;48;;17-02-2010;0;2
XY-YAZ;;0;0;0;;17-02-2013;13;1
XY-NMY;2;1;1;6;;16-04-2015;0;1
XY-NMY;2;1;1;24;;16-04-2016;24;1
XY-NMY;;0;0;0;;16-04-2013;0;1
XY-OHF;4;1;1;19;;03-06-2010;0;1
XY-NMY;;0;0;0;;16-04-2011;4;1
XY-OHF;0;1;1;29;;03-06-2012;0;1
XY-OHF;;0;0;0;;03-06-2014;0;1
XY-NMY;;0;0;0;;16-04-2010;0;2
XY-ZMF;3;1;1;28;;28-08-2014;24;1
XY-OHF;;0;0;0;;03-06-2016;24;1
XY-IWX;;0;0;0;;15-01-2015;0;1
XY-ZMF;3;1;1;32;;28-08-2016;0;3
XY-ZMF;0;1;1;4;;28-08-2015;0;2
XY-OZH;2;1;1;15;;28-10-2013;0;2
XY-OZH;4;1;1;25;;28-10-2012;0;2
XY-OZH;;0;0;0;;28-10-2011;0;2
XY-OFW;;0;0;0;;04-12-2013;0;1
XY-IOO;5;2;2;52;;29-09-2013;0;4
XY-OFW;;0;0;0;;04-12-2014;0;1
XY-OZH;2;1;1;15;;28-10-2016;22;1
XY-IOO;;0;0;0;;29-09-2014;0;2
XY-IOO;;0;0;0;;29-09-2011;0;1
XY-YAZ;2;1;1;38;;17-02-2014;0;1
XY-ZMF;3;1;1;9;;28-08-2012;0;1
XY-IWX;2;1;1;35;;15-01-2013;0;2
XY-ZMF;;0;0;0;;28-08-2011;0;1
XY-ZWJ;2;1;1;18;;23-01-2013;0;2
XY-IOO;0;2;2;65;;22-06-2014;0;2
XY-ZWJ;2;1;1;48;;23-01-2016;0;2
XY-OFW;2;1;1;5;;04-12-2010;0;1
XY-ZWJ;3;1;1;16;;18-09-2011;0;1
XY-ZWJ;;0;0;0;;18-09-2012;0;1
XY-LYP;4;1;1;4;;22-10-2016;0;2
XY-ZWJ;3;1;1;19;;18-09-2013;24;1
XY-LYP;0;1;1;13;;22-10-2013;0;1
XY-CMJ;2;1;1;44;;16-11-2011;0;1
XY-CMJ;0;1;1;49;;16-11-2012;48;2
XY-CMJ;2;1;1;47;;16-11-2014;0;2
XY-IOO;;0;0;0;;12-10-2015;0;1
XY-IOO;;0;0;0;;12-10-2016;0;1
XY-CMJ;;0;0;0;;16-11-2016;24;1
XY-IOO;;0;0;0;;12-10-2011;0;1
XY-IOO;;0;0;0;;12-10-2012;0;1
XY-IOO;4;2;1;12;;12-10-2014;0;2
XY-LYP;;0;0;0;;09-03-2013;0;1
XY-OFW;;0;0;0;;26-03-2014;0;1
XY-OFW;0;1;1;40;;26-03-2013;0;2
XY-OFW;;0;0;0;;26-03-2012;0;3
XY-LYP;2;1;1;35;;09-03-2016;0;2
XY-FBA;;0;0;0;;04-11-2016;0;2
XY-FBA;2;1;1;2;;04-11-2015;0;1
XY-LYP;;0;0;0;;09-03-2011;0;1
XY-FBA;;0;0;0;;04-11-2013;12;1
XY-OFW;2;1;1;37;;26-03-2015;0;2
XY-FBA;0;1;1;3;;04-11-2012;0;2
XY-FBA;1;1;1;20;;04-11-2010;24;1
XY-FBA;;0;0;0;;14-07-2016;0;1
XY-OZH;;0;0;0;;31-03-2016;0;1
XY-ZMF;3;1;1;24;;18-12-2014;0;1
XY-ZWJ;2;1;1;4;;01-10-2010;24;1
XY-FBA;0;1;1;34;;14-07-2014;0;2
XY-ZMF;;0;0;0;;18-12-2015;0;1
XY-OZH;2;1;1;1;;31-03-2014;0;2
XY-ZDY;5;3;3;129;;05-07-2016;0;4
XY-FBA;;0;0;0;;14-07-2012;0;1
XY-FBA;;0;0;0;;14-07-2011;0;2
XY-OZH;1;1;1;4;;31-03-2013;24;1
XY-OZH;3;3;3;69;;31-03-2010;0;5
XY-CMJ;;0;0;0;;16-11-2010;0;1
XY-OZH;;0;0;0;;31-03-2011;24;1
XY-PZC;;0;0;0;;19-12-2011;0;1
XY-PZC;2;1;1;4;;19-12-2010;0;2
XY-PZC;;0;0;0;;19-12-2014;0;3
XY-ZMF;3;1;1;42;;18-12-2011;0;2
XY-YTM;4;2;2;20;;12-02-2016;0;3
XY-YTM;;0;0;0;;12-02-2015;0;1
XY-YTM;5;2;2;39;;12-02-2013;0;2
XY-OHF;2;1;1;37;;15-01-2016;0;2
XY-OHF;;0;0;0;;15-01-2015;0;1
XY-OHF;1;1;1;49;;15-01-2014;24;1
XY-IOO;;0;0;0;;11-07-2016;0;1
XY-FBA;0;1;1;28;;03-08-2014;0;2
XY-FBA;2;2;2;48;;03-08-2015;0;2
XY-YTM;5;2;2;57;;01-03-2014;0;3
XY-CMJ;1;1;1;1;;30-03-2014;0;1
XY-FBA;1;1;1;1;;03-08-2013;7;1
XY-FBA;;0;0;0;;03-08-2010;24;1
XY-YTM;;0;0;0;;01-03-2013;0;2
XY-FBA;3;1;1;18;;03-08-2011;1;1
XY-IWX;;0;0;0;;04-02-2016;0;2
XY-YTM;1;2;2;46;;01-03-2010;0;2
XY-IOO;;0;0;0;;11-07-2012;0;1
XY-CMJ;1;1;1;23;;30-03-2010;24;1
XY-YTM;1;1;1;40;;01-03-2011;0;1
XY-IWX;;0;0;0;;04-02-2014;0;1
XY-CMJ;;0;0;0;;30-03-2011;0;1
XY-CMJ;;0;0;0;;30-03-2012;0;1
XY-IOO;;0;0;0;;11-07-2015;0;1
XY-IWX;;0;0;0;;04-02-2010;0;2
XY-IOO;;0;0;0;;11-07-2010;0;1
XY-JXR;1;1;1;2;;05-04-2016;24;1
XY-JXR;;0;0;0;;05-04-2013;0;1
XY-OZH;;0;0;0;;27-07-2014;0;1
XY-JXR;1;1;1;42;;05-04-2014;0;2
XY-OZH;;0;0;0;;27-07-2013;24;1
XY-JXR;4;1;1;4;;05-04-2011;0;2
XY-OFW;;0;0;0;;03-09-2012;20;1
XY-LQZ;2;1;1;25;;27-11-2011;0;1
XY-ZWJ;0;1;1;32;;12-02-2016;0;2
XY-OFW;2;2;2;41;;03-09-2010;0;2
XY-YTM;;0;0;0;;08-06-2016;0;1
XY-IWX;;0;0;0;;03-06-2013;0;2
XY-LQZ;;0;0;0;;27-11-2012;0;2
XY-IWX;3;1;1;13;;03-06-2014;0;1
XY-LQZ;;0;0;0;;27-11-2013;0;1
XY-IWX;2;1;1;23;;03-06-2012;0;2
XY-LQZ;2;2;2;37;;27-11-2016;0;2
XY-IWX;;0;0;0;;03-06-2010;0;1
XY-ZWJ;;0;0;0;;12-02-2010;0;1
XY-JXR;;0;0;0;;04-08-2016;0;1
XY-ZWJ;;0;0;0;;12-02-2012;24;1
XY-JXR;1;2;2;34;;04-08-2013;0;2
XY-JXR;1;1;1;1;;04-08-2012;0;1
XY-JXR;;0;0;0;;04-08-2015;0;3
XY-JXR;;0;0;0;;04-08-2014;0;1
XY-JXR;2;1;1;13;;04-08-2010;0;2
XY-ZWJ;0;1;1;46;;19-05-2015;0;2
XY-MBJ;0;1;1;48;;24-12-2015;0;1
XY-NMY;;0;0;0;;27-03-2013;0;1
XY-ZWJ;;0;0;0;;19-05-2016;0;1
XY-ZWJ;;0;0;0;;19-05-2011;0;2
XY-NMY;;0;0;0;;27-03-2011;24;1
XY-OZH;;0;0;0;;20-04-2014;0;1
XY-MBJ;;0;0;0;;24-12-2016;0;1
XY-NMY;2;1;1;28;;27-03-2016;0;2
XY-ZWJ;1;1;1;3;;18-09-2016;22;1
XY-ALV;3;1;1;18;;23-04-2015;24;1
XY-OHF;;0;0;0;;04-02-2014;0;1
XY-CMJ;3;2;2;69;;26-07-2010;0;2
XY-CMJ;;0;0;0;;26-07-2012;0;1
XY-NHZ;;0;0;0;;11-12-2015;0;1
XY-CMJ;2;1;1;19;;26-07-2014;0;1
XY-ZWJ;;0;0;0;;11-06-2015;0;1
XY-NHZ;2;1;1;14;;11-12-2016;24;1
XY-ZWJ;;0;0;0;;11-06-2014;0;1
XY-CMJ;3;1;1;40;;26-07-2016;0;1
XY-CMJ;;0;0;0;;26-07-2015;0;1
XY-NHZ;0;1;1;43;;11-12-2011;0;2
XY-ZWJ;5;2;1;21;;11-06-2011;0;3
XY-YTM;;0;0;0;;08-06-2012;0;4
XY-OFW;;0;0;0;;15-04-2010;0;1
XY-ZWJ;;0;0;0;;29-08-2011;0;1
XY-YTM;0;1;1;9;;08-06-2013;0;1
XY-YTM;3;1;1;19;;08-06-2014;0;2
XY-ZWJ;5;2;2;82;;29-08-2013;0;3
XY-YTM;2;1;1;34;;08-06-2015;0;1
XY-ZWJ;;0;0;0;;29-08-2012;0;1
XY-OFW;2;1;1;25;;15-04-2014;0;1
XY-ALV;;0;0;0;;22-08-2010;0;1
XY-YTM;3;1;1;10;;08-06-2011;0;1
XY-OFW;;0;0;0;;15-04-2013;24;1
XY-ALV;;0;0;0;;22-08-2014;24;1
XY-ZMF;1;1;1;10;;29-11-2014;0;1
XY-JXR;0;1;1;39;;16-03-2016;17;1
XY-OFW;0;1;1;27;;15-04-2016;0;2
XY-JXR;0;1;1;9;;16-03-2015;0;1
XY-JXR;3;1;1;19;;16-03-2014;0;3
XY-JXR;;0;0;0;;16-03-2013;0;1
XY-JXR;2;1;0;0;;16-03-2012;0;1
XY-JXR;3;1;1;16;;16-03-2010;0;2
XY-ALV;0;1;1;33;;09-12-2011;24;1
XY-YAZ;1;1;1;41;;16-06-2015;0;3
XY-YAZ;;0;0;0;;16-06-2016;24;1
XY-ALV;1;1;1;16;;09-12-2013;0;1
XY-YAZ;1;1;1;44;;06-10-2010;0;2
XY-NMY;;0;0;0;;05-12-2014;0;1
XY-ALV;1;1;1;12;;09-12-2015;0;2
XY-YAZ;0;1;1;4;;16-06-2011;0;1
XY-ALV;4;2;2;50;;09-12-2016;0;2
XY-JXR;;0;0;0;;15-07-2010;0;1
XY-YAZ;;0;0;0;;16-06-2012;0;1
XY-NMY;4;1;1;9;;05-12-2016;0;1
XY-YAZ;1;1;1;46;;16-06-2014;12;1
XY-NMY;0;1;1;1;;05-12-2010;4;1
XY-NMY;;0;0;0;;05-12-2011;0;2
XY-JXR;0;1;1;9;;05-11-2011;0;2
XY-NMY;;0;0;0;;05-12-2012;0;1
XY-JXR;;0;0;0;;05-11-2012;0;1
XY-PZC;;0;0;0;;11-06-2013;48;2
XY-PZC;;0;0;0;;11-06-2011;0;1
XY-JXR;0;1;1;49;;15-07-2015;0;3
XY-ALV;;0;0;0;;09-12-2010;0;2
XY-ZDY;3;1;1;21;;06-03-2016;0;1
XY-PZC;2;1;1;9;;11-06-2015;0;1
XY-PZC;;0;0;0;;01-10-2013;0;1
XY-PZC;;0;0;0;;01-10-2014;18;1
XY-ZDY;6;2;2;39;;06-03-2012;0;2
XY-PZC;;0;0;0;;01-10-2011;24;1
XY-ZDY;;0;0;0;;06-03-2015;0;1
XY-ALV;;0;0;0;;12-05-2012;0;1
XY-PZC;;0;0;0;;01-10-2012;0;1
XY-ALV;2;1;1;46;;12-05-2011;10;1
XY-PZC;3;1;1;9;;01-10-2016;48;2
XY-NHZ;5;2;2;48;;22-11-2013;0;2
XY-NHZ;2;1;1;21;;22-11-2012;3;1
XY-NHZ;;0;0;0;;22-11-2015;0;1
XY-NHZ;;0;0;0;;22-11-2014;0;4
XY-NHZ;;0;0;0;;02-01-2015;2;1
XY-NHZ;;0;0;0;;02-01-2017;0;2
XY-FBA;3;1;1;2;;15-10-2016;48;2
XY-ZDY;3;1;1;19;;06-03-2011;0;2
XY-NHZ;1;1;1;43;;19-11-2011;0;1
XY-NHZ;8;3;3;74;;19-11-2010;72;3
XY-IWX;3;1;0;0;;14-05-2016;48;2
XY-IWX;1;1;1;26;;14-05-2015;0;2
XY-NHZ;;0;0;0;;19-11-2015;26;2
XY-FBA;2;1;1;25;;15-10-2013;0;2
XY-IWX;;0;0;0;;14-05-2013;0;1
XY-FBA;0;1;1;5;;15-10-2014;0;2
XY-IWX;0;1;1;25;;14-05-2012;0;2
XY-NHZ;1;1;1;37;;19-11-2012;0;2
XY-NHZ;1;1;1;22;;02-01-2011;24;1
XY-ZWJ;;0;0;0;;22-05-2010;11;1
XY-NHZ;;0;0;0;;02-01-2012;0;1
XY-NHZ;;0;0;0;;02-01-2013;0;1
XY-NHZ;1;1;0;0;;19-11-2016;0;1
XY-ZWJ;;0;0;0;;22-05-2014;2;1
XY-ZWJ;;0;0;0;;22-05-2015;0;1
XY-NHZ;2;1;1;31;;02-01-2010;0;1
XY-ZWJ;2;1;1;9;;01-03-2014;0;1
XY-ZWJ;;0;0;0;;01-03-2013;0;1
XY-ZWJ;;0;0;0;;01-03-2012;0;1
XY-ZWJ;;0;0;0;;01-03-2010;72;3
XY-YAZ;2;1;1;3;;28-01-2015;0;2
XY-OHF;1;1;1;37;;14-05-2014;0;1
XY-YAZ;2;1;1;23;;28-01-2013;48;2
XY-OHF;1;1;1;39;;14-05-2012;0;1
XY-LYP;;0;0;0;;11-11-2015;0;1
XY-OFW;1;1;1;21;;25-07-2011;0;1
XY-LYP;0;1;1;23;;11-11-2011;0;1
XY-LYP;;0;0;0;;11-11-2012;2;1
XY-FBA;0;1;1;11;;15-03-2010;0;2
XY-OFW;3;1;1;47;;25-07-2014;0;1
XY-LYP;1;1;1;7;;11-11-2010;0;2
XY-FBA;2;2;2;73;;15-03-2015;0;2
XY-LYP;;0;0;0;;21-07-2016;0;1
XY-OFW;;0;0;0;;25-07-2012;0;2
XY-JXR;;0;0;0;;27-02-2011;0;2
XY-FBA;;0;0;0;;15-03-2014;14;2
XY-LYP;;0;0;0;;21-07-2015;0;1
XY-LYP;3;1;1;38;;21-07-2014;0;1
XY-LYP;0;1;1;18;;21-07-2013;0;1
XY-OFW;;0;0;0;;25-07-2016;0;3
XY-CMJ;;0;0;0;;15-08-2012;0;1
XY-YTM;;0;0;0;;18-09-2010;24;1
XY-ZDY;1;1;1;42;;06-10-2016;0;1
XY-YTM;1;1;1;48;;18-09-2016;0;1
XY-ZMF;;0;0;0;;31-12-2010;10;1
XY-ZDY;1;2;2;87;;06-10-2013;0;2
XY-YAZ;0;1;1;46;;28-01-2012;0;1
XY-ZMF;;0;0;0;;31-12-2011;0;1
XY-ZDY;1;1;1;10;;06-10-2014;0;3
XY-ZDY;4;2;2;53;;06-10-2015;0;3
XY-OHF;4;1;1;15;;14-05-2016;0;3
XY-YTM;1;1;1;45;;18-09-2012;0;1
XY-CMJ;2;1;1;29;;15-08-2010;0;1
XY-ZWJ;3;1;1;36;;01-03-2015;0;1
XY-ZDY;2;1;1;16;;06-10-2011;0;2
XY-LQZ;2;1;1;30;;06-05-2012;0;1
XY-ZDY;;0;0;0;;16-06-2013;0;1
XY-LQZ;1;1;1;34;;06-05-2014;33;2
XY-YTM;2;1;1;32;;29-12-2016;0;1
XY-JXR;;0;0;0;;26-10-2010;13;1
XY-JXR;3;1;1;12;;26-10-2011;0;1
XY-YTM;0;1;1;18;;29-12-2014;0;3
XY-ZDY;3;1;1;11;;16-06-2011;0;1
XY-YTM;;0;0;0;;29-12-2012;48;2
XY-IOO;;0;0;0;;09-10-2010;0;1
XY-OZH;;0;0;0;;17-11-2010;0;1
XY-IOO;;0;0;0;;09-10-2013;20;1
XY-OZH;;0;0;0;;17-11-2013;8;1
XY-IOO;0;1;1;30;;09-10-2014;0;1
XY-OZH;;0;0;0;;17-11-2014;14;1
XY-OZH;;0;0;0;;17-11-2011;0;1
XY-ZMF;;0;0;0;;10-06-2012;0;1
XY-IOO;;0;0;0;;09-10-2015;0;1
XY-IOO;;0;0;0;;09-10-2016;0;1
XY-YAZ;4;1;1;1;;06-03-2016;0;2
XY-JXR;0;1;1;2;;26-10-2015;0;1
XY-LYP;;0;0;0;;08-07-2012;0;1
XY-LYP;0;1;1;1;;12-03-2010;0;1
XY-NHZ;;0;0;0;;11-05-2013;0;1
XY-LYP;;0;0;0;;08-07-2015;0;1
XY-LYP;2;1;1;41;;08-07-2014;0;2
XY-NHZ;3;1;1;4;;11-05-2016;0;1
XY-ALV;;0;0;0;;23-11-2015;0;2
XY-MBJ;0;1;1;39;;04-02-2014;24;1
XY-NHZ;2;2;2;53;;08-08-2010;0;2
XY-NHZ;3;1;1;41;;11-05-2011;36;2
XY-ALV;;0;0;0;;23-11-2016;20;1
XY-MBJ;2;1;1;17;;04-02-2013;0;1
XY-YAZ;0;1;1;12;;06-03-2014;45;2
XY-NHZ;1;1;1;6;;11-05-2012;0;1
XY-PZC;;0;0;0;;29-08-2012;0;1
XY-ALV;2;2;2;63;;23-11-2010;0;2
XY-PZC;0;1;1;4;;29-08-2015;8;1
XY-MBJ;2;1;1;5;;04-02-2015;0;3
XY-NHZ;3;1;1;3;;08-08-2013;0;2
XY-PZC;;0;0;0;;29-08-2014;0;1
XY-ALV;;0;0;0;;23-11-2012;0;2
XY-YAZ;;0;0;0;;06-03-2010;0;1
XY-ALV;;0;0;0;;08-09-2012;0;2
XY-NHZ;;0;0;0;;08-08-2015;0;1
XY-ALV;2;2;2;52;;23-11-2013;0;2
XY-PZC;;0;0;0;;29-08-2016;0;2
XY-OZH;;0;0;0;;18-03-2011;0;1
XY-IOO;;0;0;0;;01-11-2010;0;1
XY-OZH;;0;0;0;;18-03-2012;24;1
XY-OZH;;0;0;0;;18-03-2010;0;1
XY-IOO;2;1;1;28;;01-11-2015;0;1
XY-OZH;1;1;1;19;;18-03-2015;13;1
XY-IOO;0;1;1;21;;01-11-2013;0;1
XY-OZH;1;1;1;17;;18-03-2014;0;1
XY-IOO;;0;0;0;;23-02-2012;0;1
XY-IOO;1;1;1;45;;23-02-2013;24;1
XY-IOO;0;1;1;9;;23-02-2010;24;1
XY-IOO;;0;0;0;;23-02-2011;0;1
XY-LQZ;0;1;1;46;;10-01-2011;0;1
XY-MBJ;;0;0;0;;23-09-2014;24;1
XY-LQZ;;0;0;0;;10-01-2012;0;2
XY-ZDY;;0;0;0;;28-01-2016;0;3
XY-ZDY;2;1;1;27;;20-02-2013;40;2
XY-ZDY;1;1;1;24;;28-01-2015;0;3
XY-LQZ;;0;0;0;;10-01-2014;0;1
XY-ZDY;3;1;1;39;;20-02-2014;0;2
XY-MBJ;2;1;1;23;;23-09-2015;15;1
XY-ZDY;2;1;1;42;;20-02-2015;44;2
XY-ZDY;3;1;1;22;;28-01-2012;0;4
XY-YTM;0;1;1;48;;22-05-2015;0;2
XY-YTM;;0;0;0;;22-05-2014;0;1
XY-NMY;4;1;1;1;;04-09-2012;0;1
XY-YTM;;0;0;0;;22-05-2013;0;1
XY-LQZ;;0;0;0;;10-01-2015;5;1
XY-YTM;;0;0;0;;22-05-2010;0;1
XY-NMY;;0;0;0;;04-09-2010;0;1
XY-ZDY;;0;0;0;;20-02-2010;0;1
XY-ZMF;;0;0;0;;22-01-2016;0;1
XY-NHZ;2;1;1;35;;21-08-2013;0;2
XY-NHZ;;0;0;0;;21-08-2016;0;2
XY-NMY;2;1;1;36;;04-09-2016;0;2
XY-NHZ;1;2;2;19;;21-08-2010;0;4
XY-ZMF;5;3;3;96;;22-01-2013;0;4
XY-ZMF;1;1;1;7;;01-02-2016;0;2
XY-NHZ;;0;0;0;;21-08-2011;0;1
XY-ZMF;;0;0;0;;22-01-2014;0;1
XY-PZC;2;1;1;9;;23-01-2013;0;1
XY-PZC;0;1;1;24;;02-02-2012;0;1
XY-PZC;3;1;1;15;;23-01-2014;0;1
XY-ZMF;1;1;1;3;;22-01-2010;0;1
XY-PZC;2;1;1;12;;02-02-2010;0;1
XY-PZC;1;1;1;25;;23-01-2016;24;1
XY-MBJ;;0;0;0;;23-09-2010;0;2
XY-ZMF;3;1;1;36;;01-02-2010;0;1
XY-ZMF;;0;0;0;;01-02-2011;23;1
XY-PZC;3;1;1;21;;23-01-2010;0;2
XY-PZC;;0;0;0;;02-02-2013;0;1
XY-MBJ;;0;0;0;;23-09-2012;0;1
XY-PZC;;0;0;0;;02-02-2014;24;1
XY-PZC;4;1;1;13;;21-09-2014;0;1
XY-PZC;;0;0;0;;21-09-2011;0;1
XY-ZMF;;0;0;0;;20-09-2012;0;1
XY-ZMF;1;1;1;18;;20-09-2013;4;1
XY-ZMF;;0;0;0;;20-09-2010;0;1
XY-ZMF;;0;0;0;;20-09-2011;24;1
XY-NHZ;0;1;0;0;;29-07-2012;0;2
XY-NMY;3;1;1;13;;06-01-2011;0;2
XY-FBA;1;1;1;14;;25-06-2016;0;1
XY-NMY;0;1;1;47;;06-01-2010;0;2
XY-NHZ;3;1;1;21;;29-07-2016;0;1
XY-ZMF;;0;0;0;;09-01-2011;0;2
XY-ZMF;1;1;1;27;;20-09-2016;0;1
XY-ZMF;;0;0;0;;09-01-2012;0;1
XY-YTM;;0;0;0;;29-12-2011;0;1
XY-IOO;2;1;1;18;;02-03-2011;0;2
XY-NMY;;0;0;0;;06-01-2017;0;1
XY-ZMF;0;1;1;30;;09-01-2013;13;1
XY-ZMF;;0;0;0;;20-09-2014;0;2
XY-FBA;;0;0;0;;25-06-2010;0;1
XY-ZMF;0;1;1;4;;09-01-2014;24;1
XY-ZMF;3;1;1;22;;20-09-2015;0;1
XY-FBA;;0;0;0;;25-06-2011;0;2
XY-ZMF;3;1;1;16;;09-01-2015;21;2
XY-FBA;2;1;1;7;;25-06-2012;0;1
XY-NMY;;0;0;0;;06-01-2014;0;1
XY-MBJ;;0;0;0;;14-05-2016;0;1
XY-LQZ;1;1;1;4;;27-04-2014;0;2
XY-LQZ;;0;0;0;;27-04-2013;16;1
XY-ZMF;3;1;1;9;;30-09-2015;0;1
XY-ZMF;1;1;1;46;;30-09-2016;3;1
XY-LQZ;2;2;2;24;;27-04-2016;72;3
XY-OZH;3;1;1;30;;06-08-2015;0;3
XY-OZH;0;1;1;24;;06-08-2016;0;2
XY-CMJ;2;1;1;22;;17-03-2014;48;2
XY-MBJ;;0;0;0;;14-05-2010;0;1
XY-LQZ;6;2;2;95;;27-04-2011;19;2
XY-MBJ;2;1;1;29;;14-05-2013;0;1
XY-ZDY;;0;0;0;;26-09-2011;0;3
XY-OZH;;0;0;0;;06-08-2012;0;1
XY-CMJ;;0;0;0;;17-03-2011;16;1
XY-OZH;1;1;1;48;;06-08-2014;0;3
XY-CMJ;1;1;1;45;;17-03-2012;0;2
XY-LQZ;0;1;1;35;;06-12-2010;0;1
XY-ZMF;1;1;1;10;;30-09-2013;0;2
XY-LQZ;3;1;1;26;;06-12-2012;0;3
XY-ZDY;2;1;1;6;;26-09-2013;15;1
XY-LQZ;;0;0;0;;06-12-2013;0;1
XY-ZDY;;0;0;0;;26-09-2015;0;1
XY-LQZ;;0;0;0;;06-12-2015;0;2
XY-ZDY;;0;0;0;;26-09-2014;0;2
XY-ZMF;;0;0;0;;30-09-2010;0;1
XY-OZH;;0;0;0;;17-04-2014;0;1
XY-OZH;;0;0;0;;17-04-2013;0;1
XY-JXR;0;1;1;13;;15-11-2013;24;1
XY-OZH;6;2;2;36;;17-04-2015;0;2
XY-OZH;2;1;1;18;;31-10-2016;0;1
XY-OZH;;0;0;0;;31-10-2014;0;1
XY-OZH;;0;0;0;;31-10-2015;24;1
XY-YTM;1;1;1;24;;11-10-2016;0;1
XY-YTM;1;1;1;8;;11-10-2015;0;3
XY-YTM;3;1;1;26;;11-10-2014;0;1
XY-YTM;0;1;1;25;;11-10-2013;0;3
XY-OZH;2;1;1;28;;31-10-2011;48;2
XY-YTM;1;1;1;18;;11-10-2010;0;1
XY-NHZ;;0;0;0;;07-09-2011;0;1
XY-NHZ;;0;0;0;;07-09-2015;0;1
XY-OZH;2;1;1;31;;17-04-2010;0;1
XY-NHZ;;0;0;0;;07-09-2014;0;1
XY-LYP;;0;0;0;;19-10-2010;23;1
XY-LYP;1;1;1;15;;19-10-2013;0;1
XY-ZMF;;0;0;0;;31-08-2012;24;1
XY-ZMF;4;2;2;13;;31-08-2010;0;3
XY-YAZ;3;2;2;31;;26-06-2010;0;3
XY-ZMF;2;2;2;47;;31-08-2016;0;2
XY-YTM;;0;0;0;;19-12-2016;0;1
XY-YTM;2;1;1;38;;19-12-2015;0;2
XY-ZMF;;0;0;0;;19-04-2010;0;1
XY-YTM;3;1;1;5;;19-12-2012;16;1
XY-OHF;3;1;1;32;;14-12-2010;0;1
XY-ZMF;1;1;1;41;;19-04-2012;24;1
XY-YAZ;;0;0;0;;26-06-2015;0;1
XY-ZMF;3;1;1;41;;19-04-2013;0;1
XY-ZMF;;0;0;0;;19-04-2014;0;1
XY-YTM;0;2;2;35;;19-12-2013;0;2
XY-YAZ;;0;0;0;;26-06-2013;0;2
XY-PZC;4;2;2;44;;12-02-2013;0;3
XY-ZMF;;0;0;0;;19-01-2014;72;3
XY-ZMF;1;1;1;27;;19-04-2015;24;1
XY-LYP;0;1;1;9;;29-06-2015;0;2
